agency_name,agency_abbrev,agency_type,subagency_name,subagency_abbrev,url,used_by,used_by_category,used_by_fte,dataset_name,dataset_url
Secretaría de Salud,SALUD,Federal,Dirección General de Evaluación del Desempeño,DGED,http://www.dged.salud.gob.mx/,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Rendición de cuentas en salud 2010,http://www.dged.salud.gob.mx/contenidos/dedss/descargas/rcs/rcs_2010.pdf
Secretaría de Salud,SALUD,Federal,Centro Nacional de Equidad de Género y Salud Reproductiva,CNEGSR,http://cnegsr.salud.gob.mx/#,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,,
Secretaría de Salud,SALUD,Federal,Sistema Nacional para el Desarrollo Integral de la Familia,DIF,http://sn.dif.gob.mx/,Transparencia Mexicana,Investigación y Consultoría,11-50,,
Secretaría de Salud,SALUD,Federal,Consejo Nacional para la Prevención de Accidentes,CONAPRA,http://conapra.salud.gob.mx/,Asociación Mexicana de la Industria Automotríz (AMIA),Investigación y Consultoría,,,
Secretaría de Salud,SALUD,Federal,Sistema Nacional de Información en la Salud,SINAIS,http://sinais.salud.gob.mx/,Confederación Patronal de la República Mexicana (COPARMEX),Servicios Empresariales,51-200,Sistema de Cuentas en Salud a Nivel Federal y Estatal (SICUENTAS),http://sinais.salud.gob.mx/recursosfinancieros/
Secretaría de Salud,SALUD,Federal,Sistema Nacional de Información en la Salud,SINAIS,http://sinais.salud.gob.mx/,Data4,Tecnología/Datos,1-10,,
Secretaría de Salud,SALUD,Federal,Instituto Nacional de Salud Pública,INSP,http://www.insp.mx/,Data4,Tecnología/Datos,1-10,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,El Instituto Mexicano para la Competitividad A.C. (IMCO),Investigación y Consultoría,11-50,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,Agencia de Estadística de Mercados S.C. (AEM),Investigación y Consultoría,NA,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,Consejo Mexicano de la Carne,Agricultura y Alimentación,1-10,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,Previta,Salud,201-500,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,Cámara Mexicana de la Industria de la Construcción,,,,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,TNS ,Servicios Empresariales,"10,001+",,
Secretaría de Salud,SALUD,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=salud,Verne42,Tecnología/Datos,1-10,,
Secretaría de Economía,SE,Federal,General,,,Deloitte,Investigación y Consultoría,"501-1,000",Inversión Extranjera Directa,
Secretaría de Economía,SE,Federal,General,,,TIS Consulting Group,Investigación y Consultoría,1-10,Sistema Nacional de Información de Mercados,"http://www.economia-sniim.gob.mx/nuevo/mapa.asp?br=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_10_1)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/40.0.2214.91%20Safari/537.36"
Secretaría de Economía,SE,Federal,General,,,KPMG Cárdenas Dosal,Servicios Empresariales,"10,001+",Índice Estadístico sobre el Comportamiento de la Inversión Extranjera Directa en México (enero-diciembre de 2013),http://www.economia.gob.mx/comunidad-negocios/competitividad-normatividad/inversion-extranjera-directa/estadistica-oficial-de-ied-en-mexico
Secretaría de Economía,SE,Federal,Sistema Geológico Mexicano,SGM,,El Instituto Mexicano para la Competitividad A.C. (IMCO),Investigación y Consultoría,11-50,,
Secretaría de Economía,SE,Federal,Sistema Geológico Mexicano,SGM,,Marcos y Asociados,Energía,11-50,,
Secretaría de Economía,SE,Federal,Sistema Geológico Mexicano,SGM,,Centro de Investigación para el Desarrollo (CIDAC),Investigación y Consultoría,11-50,,
Secretaría de Economía,SE,Federal,Sistema de Información Empresarial Mexicano,SIEM,http://www.siem.gob.mx/siem/,Banorte-Ixe,Finanzas e Inversiones,"10,001+",,
Secretaría de Economía,SE,Federal,Sistema de Información Empresarial Mexicano,SIEM,http://www.siem.gob.mx/siem/,Marcos y Asociados,Energía,11-50,,
Secretaría de Economía,SE,Federal,Coordinación General de Minería,,,El Narval Mundial,Investigación y Consultoría,1-10,Anuario Estadístico de la Minería Mexicana 2012,http://www.economia.gob.mx/files/comunidad_negocios/industria_comercio/informacionSectorial/minero/anuario_mineria_mexicana_2012_ed2013.pdf
Secretaría de Economía,SE,Federal,Subsecretaría de Industria y Comercio,,,Centro de Investigación para el Desarrollo (CIDAC),Investigación y Consultoría,11-50,,
Secretaría de Economía,SE,Federal,Instituto Mexicano de la Propiedad Industrial,IMPI,http://www.impi.gob.mx/,Noorcus Innovation,Investigación y Consultoría,1-10,,
Secretaría de Economía,SE,Federal,General,,,CREA,Educación,11-50,,
Secretaría de Economía,SE,Federal,General,,,Atlantia Search,Tecnología/Datos,1-10,,
Secretaría de Economía,SE,Federal,General,,,Consejo Mexicano de la Carne,Agricultura y Alimentación,1-10,,
Secretaría de Economía,SE,Federal,General,,,Accenture,Investigación y Consultoría,"10,001+",,
Secretaría de Economía,SE,Federal,General,,,"Asociación Mexicana de Internet, A.C.",Medios y Comunicación,11-50,,
Secretaría de Economía,SE,Federal,General,,,Instituto Mexicano de Ejecutivos de Finanzas (IMEF),Finanzas e Inversiones,201-500,,
Secretaría de Economía,SE,Federal,General,,,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,,
Secretaría de Economía,SE,Federal,General,,,J.P. Morgan,Finanzas e Inversiones,"10,001+",,
Secretaría de Economía,SE,Federal,General,,,Asociación Mexicana de la Industria Automotríz (AMIA),Investigación y Consultoría,,,
Secretaría de Economía,SE,Federal,General,,,Thomson Reuters,Medios y Comunicación,"10,001+",,
Secretaría de Economía,SE,Federal,General,,,Transparencia Mexicana,Investigación y Consultoría,11-50,,
Secretaría de Economía,SE,Federal,General,,,Asociación Nacional de la Industria Química (ANIQ),Investigación Científica,51-200,,
Secretaría de Economía,SE,Federal,General,,,Unipagos,Finanzas e Inversiones,11-50,,
Secretaría de Economía,SE,Federal,General,,,Verne42,Tecnología/Datos,1-10,,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Movimiento Congruencia,"Other,Recursos Humanos",1-10,Incentivos Fiscales (vía INFOMEX),
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Banorte-Ixe,Finanzas e Inversiones,"10,001+",Global de Productividad laboral de la Economía,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Encuesta Nacional de Ocupación y Empleo (ENOE),http://www.stps.gob.mx/bp/secciones/conoce/areas_atencion/areas_atencion/web/enoe_trim.htm
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Banamex,Finanzas e Inversiones,"10,001+",Salarios,http://www.stps.gob.mx/bp/secciones/conoce/areas_atencion/areas_atencion/web/menu_infsector.html
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,El Instituto Mexicano para la Competitividad A.C. (IMCO),Investigación y Consultoría,11-50,,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Atlantia Search,Tecnología/Datos,1-10,,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Consejo Nacional Empresarial Turístico,Estilos de vida y Consumidores,11-50,,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Confederación Patronal de la República Mexicana (COPARMEX),Servicios Empresariales,51-200,,
Secretaría del Trabajo y Previsión Social,STPS,Federal,General,,,Transparencia Mexicana,Investigación y Consultoría,11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Distribución de Frecuencias,
Secretaría de Comunicaciones y Transporte,SCT,Federal,Coordinación General de Puertos y Marina Mercante,,,Asociación Mexicana de la Industria Automotríz (AMIA),Investigación y Consultoría,,Estadísticas de Movimiento Portuario,http://www.sct.gob.mx/puertos-y-marina/direccion-general-de-puertos/estadisticas/mensuales/
Secretaría de Comunicaciones y Transporte,SCT,Federal,Coordinación General de Puertos y Marina Mercante,,,Consejo Nacional Empresarial Turístico,Estilos de vida y Consumidores,11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,Coordinación General de Puertos y Marina Mercante,,,TIS Consulting Group,Investigación y Consultoría,1-10,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,Dirección General de Aeronáutica Civil,,http://www.sct.gob.mx/transporte-y-medicina-preventiva/aeronautica-civil/inicio/,Consejo Nacional Empresarial Turístico,Estilos de vida y Consumidores,11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,El Instituto Mexicano para la Competitividad A.C. (IMCO),Investigación y Consultoría,11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Aspiria,Finanzas e Inversiones,1-10,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Telefónica,Medios y Comunicación,"10,001+",,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,SkyAlert,"Other,Telecomunicación",11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Banorte-Ixe,Finanzas e Inversiones,"10,001+",,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,"Asociación Mexicana de Internet, A.C.",Medios y Comunicación,11-50,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,KPMG Cárdenas Dosal,Servicios Empresariales,"10,001+",,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Confederación Patronal de la República Mexicana (COPARMEX),Servicios Empresariales,51-200,,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,TNS ,Servicios Empresariales,"10,001+",,
Secretaría de Comunicaciones y Transporte,SCT,Federal,General,,http://catalogo.datos.gob.mx/dataset?organization=sct,Propiedades.com,Vivienda/Bienes Raíces,11-50,,
Comisión Nacional para el Conocimiento y Uso de la Biodiversidad,CONABIO,None,General,,http://www.conabio.gob.mx/,Conurba,Gobierno,,,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Gobierno Fácil,Gobierno,1-10,Web Service,http://www.inegi.org.mx/inegi/contenidos/serviciosWEB/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,El Instituto Mexicano para la Competitividad A.C. (IMCO),Investigación y Consultoría,11-50,CEMABE,http://cemabe.inegi.org.mx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Estadisticas Judiciales en Materia Penal,http://www.inegi.org.mx/est/contenidos/Proyectos/registros/sociales/judiciales/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Censo Nacional de Población y Vivienda,http://www.censo2010.org.mx/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Estadística de Finanzas Públicas Estatales y Municipales,http://www.inegi.org.mx/est/contenidos/Proyectos/registros/economicas/finanzas/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,"Censo de Escuelas, Maestros y Alumnos de Educación Básica y Especial",
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Descargas masivas,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Banco de información económica,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Encuesta Nacional de Ingresos y Gastos de los Hogares (ENIGH),
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública (ENVIPE),
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Encuesta Nacional sobre Cultura Política y Prácticas Ciudadanas (ENCUP),
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,OPI,Tecnología/Datos,11-50,Encuesta Nacional sobre la Dinámica de las Relaciones en los Hogares (ENDIREH),
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,The Institute for Transportation and Development Policy (ITDP) Mexico,Transporte,11-50,Censo de población y vivienda,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,The Institute for Transportation and Development Policy (ITDP) Mexico,Transporte,11-50,Directorio Estadístico Nacional de Unidades Económicas,http://www3.inegi.org.mx/sistemas/mapa/denue/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,The Institute for Transportation and Development Policy (ITDP) Mexico,Transporte,11-50,Contínuo de Elevaciones Mexicano,http://www.inegi.org.mx/geo/contenidos/datosrelieve/continental/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Cartográfica,Mapeo/Geoespacial,1-10,Censo de Población y Vivienda 2010,http://www.inegi.org.mx/sistemas/consulta_resultados/ageb_urb2010.aspx?c=28111
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Cartográfica,Mapeo/Geoespacial,1-10,Marco Geoestadístico México,http://www.inegi.org.mx/geo/contenidos/geoestadistica/m_geoestadistico.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,MapData,Mapeo/Geoespacial,11-50,Censo,http://www.inegi.org.mx/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,"Abt Associates, Inc",Investigación y Consultoría,1-10,Encuesta sobre investigación y desarrollo tecnológico (ESIDET),http://www.inegi.org.mx/est/contenidos/proyectos/accesomicrodatos/esidet/Default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Deloitte,Investigación y Consultoría,"501-1,000",Datos Macroeconomicos,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Centro de Integración Ciudadana,Mapeo/Geoespacial,11-50,AGEBS perimetros,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Centro de Integración Ciudadana,Mapeo/Geoespacial,11-50,Estadistica AGEBS,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Partido Surrealista,Tecnología/Datos,1-10,Servidores GEO,https://gist.github.com/diegovalle/5864549
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,El Narval Mundial,Investigación y Consultoría,1-10,POBLACION,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,El Narval Mundial,Investigación y Consultoría,1-10,ECONOMIA,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,El Narval Mundial,Investigación y Consultoría,1-10,MEDIO AMBIENTE,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Ubícalas,Mapeo/Geoespacial,11-50,Directorio Estadístico Nacional de Unidades Económicas,http://www3.inegi.org.mx/sistemas/mapa/denue/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Integralia Consultores,Investigación y Consultoría,11-50,Ocupación y Empleo,http://www3.inegi.org.mx/sistemas/temas/default.aspx?s=est&c=25433&t=1
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Integralia Consultores,Investigación y Consultoría,11-50,Seguridad Pública y justicia,http://www3.inegi.org.mx/sistemas/temas/default.aspx?s=est&c=21702
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,eGob (Blue Ocean Technologies),Gobierno,51-200,Catastro,http://www.inegi.org.mx/geo/contenidos/catastro/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,CREA,Educación,11-50,Encuesta Nacional de Ocupación y Empleo (ENOE),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enoe/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,CREA,Educación,11-50,Encuesta Nacional de Micronegocios (ENAMIN),http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/modulos/enamin/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,CREA,Educación,11-50,Censos Económicos,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Cuadra Urbanismo,Investigación y Consultoría,11-50,Marco Geoestadístico Nacional,http://www.inegi.org.mx/geo/contenidos/geoestadistica/M_Geoestadistico.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Descifra ,Investigación y Consultoría,1-10,Censos Económicos,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Exponential Knowledge,Investigación y Consultoría,1-10,ENIGH,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Exponential Knowledge,Investigación y Consultoría,1-10,ENOE,http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enoe/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Transparencia Mexicana,Investigación y Consultoría,11-50,Censo de Población y Vivienda,http://www.inegi.org.mx/inegi/default.aspx?pred=1&c=2756
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,McKinsey & Company,Investigación y Consultoría,"10,001+",Censos Económicos,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,McKinsey & Company,Investigación y Consultoría,"10,001+",Encuesta Nacional de Ocupación y Empleo (ENOE),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enoe/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,McKinsey & Company,Investigación y Consultoría,"10,001+",Encuesta Nacional de Ingresos y Gastos de los Hogares,http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enigh/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,McKinsey & Company,Investigación y Consultoría,"10,001+",Encuesta Nacional de Salud y Nutrición (ENSANUT),http://ensanut.insp.mx/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Censo General de Población y Vivienda 2010,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/cpv2010/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Producto Interno Bruto (PIB),http://www.inegi.org.mx/est/contenidos/proyectos/cn/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Población Económicamente Activa (PEA),http://www.inegi.org.mx/inegi/default.aspx?s=est&c=6874&e=&i=
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Producto Interno Bruto por Entidad Federativa,http://www.inegi.org.mx/est/contenidos/Proyectos/SCN/C_Anuales/pib_ef/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Indicador Trimestral de Actividad Económica Estatal (ITAEE),http://www.inegi.org.mx/est/contenidos/Proyectos/SCN/c_corto_plazo/calculos_est/itaee/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Indicadores de ocupación y empleo,http://www3.inegi.org.mx/sistemas/temas/default.aspx?s=est&c=25433&t=1
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Series desestacionalizadas del índice de los ingresos por suministro de bienes y servicios al por mayor y al por menor en las empresas comerciales,http://www.inegi.org.mx/sistemas/bie/cuadrosestadisticos/GeneraCuadro.aspx?s=est&nc=528&esq=BIEPUB&c=24905
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banamex,Finanzas e Inversiones,"10,001+",Índices de Precios al Consumidor,http://www.inegi.org.mx/sistemas/indiceprecios/Estructura.aspx?idEstructura=112000100010&T=%C3%8Dndices%20de%20Precios%20al%20Consumidor&ST=Principales%20%C3%ADndices
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Movimiento Congruencia,"Other,Recursos Humanos",1-10,Censo de Población y Vivienda,http://www.inegi.org.mx/inegi/default.aspx?pred=1&c=2756
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Movimiento Congruencia,"Other,Recursos Humanos",1-10,Censos Económicos,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Banorte-Ixe,Finanzas e Inversiones,"10,001+",Global de Productividad laboral de la Economía,
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Consejo Nacional Empresarial Turístico,Estilos de vida y Consumidores,11-50,Cuenta Satélite del Turismo de México,http://www.inegi.org.mx/est/contenidos/proyectos/cn/tur/presentacion.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Consejo Nacional Empresarial Turístico,Estilos de vida y Consumidores,11-50,Encuesta Nacional de Servicios,http://www.inegi.org.mx/est/contenidos/espanol/proyectos/metadatos/encuestas/ems_225.asp?c=10603
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Spectron Desarrollo,Investigación y Consultoría,1-10,Encuesta Nacional de Ingresos y Gastos de los Hogares (ENIGH),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enigh/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,AMAI,Investigación y Consultoría,"5,001-10,000",Encuesta Nacional de Ingresos y Gastos de los Hogares (ENIGH),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enigh/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,AMAI,Investigación y Consultoría,"5,001-10,000",Censo de Población y Vivienda,http://www.inegi.org.mx/est/contenidos/Proyectos/ccpv/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,AMAI,Investigación y Consultoría,"5,001-10,000",Directorio Estadístico Nacional de Unidades Económicas DENUE,http://www3.inegi.org.mx/sistemas/mapa/denue/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Instituto Mexicano de Ejecutivos de Finanzas (IMEF),Finanzas e Inversiones,201-500,Censos Económicos,http://www.inegi.org.mx/est/contenidos/proyectos/ce/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Instituto Mexicano de Ejecutivos de Finanzas (IMEF),Finanzas e Inversiones,201-500,Encuesta Nacional de Ocupación y Empleo (ENOE),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enoe/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,AMAI,Investigación y Consultoría,"5,001-10,000",Inventario Nacional de Viviendas,http://www3.inegi.org.mx/sistemas/mapa/inv/Default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,TIS Consulting Group,Investigación y Consultoría,1-10,Directorio Estadístico Nacional de Unidades Económicas (DENUE),http://www.inegi.org.mx/sistemas/denue/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Centro de Investigación para el Desarrollo (CIDAC),Investigación y Consultoría,11-50,Censo de Población y Vivienda 2010,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/cpv2010/Default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Encuesta Nacional de Empleo Urbano (ENUE),http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/historicas/eneu/default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Mortalidad,http://www.inegi.org.mx/est/contenidos/proyectos/registros/vitales/mortalidad/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Encuesta Nacional sobre la Dinámica de las Relaciones en los Hogares (ENDIREH),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/especiales/endireh/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,Fundar Centro de Análisis e Investigación,Investigación y Consultoría,11-50,Censo de Población y Vivienda 2000,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/cpv2010/Default.aspx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,México Evalua,Investigación y Consultoría,1-10,"Censo de Escuelas, Maestros y Alumnos de Educación Básica y Especial",http://cemabe.inegi.org.mx/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,México Evalua,Investigación y Consultoría,1-10,Atlas educativo,www.Censo.sep.gob.mx
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,México Evalua,Investigación y Consultoría,1-10,Encuesta Nacional de Ocupación y Empleo (ENOE),http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/hogares/regulares/enoe/
Instituto Nacional de Estadística y Geografía,INEGI,Federal,General,,http://www.inegi.org.mx/,México Evalua,Investigación y Consultoría,1-10,Estadísticas judiciales en materia penal,http://www.inegi.org.mx/est/contenidos/proyectos/registros/sociales/judiciales/default.aspx
